movielens_title_id,imdb_title_id,title,year,duration,description,num_ratings,ave_rating
143355,tt0451279,Wonder Woman,2017,141,"When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny.",13,3.3076923076923075
143367,tt0490215,Silence,2016,161,"In the 17th century, two Portuguese Jesuit priests travel to Japan in an attempt to locate their mentor, who is rumored to have committed apostasy, and to propagate Catholicism.",2,3.75
143385,tt3682448,Bridge of Spies,2015,142,"During the Cold War, an American lawyer is recruited to defend an arrested Soviet spy in court, and then help the CIA facilitate an exchange of the spy for the Soviet captured American U2 spy plane pilot, Francis Gary Powers.",8,3.4375
143410,tt4034452,Hyena Road,2015,120,"Three different men, three different worlds, three different wars - all stand at the intersection of modern warfare - a murky world of fluid morality where all is not as it seems.",1,2.0
143472,tt1694021,Into the Grizzly Maze,2015,94,Two estranged brothers reunite at their childhood home in the Alaskan wild. They set out on a two-day hike and are stalked by an unrelenting grizzly bear.,1,1.5
143559,tt2735292,L.A. Slasher,2015,84,"Driven to rage over the tawdry excesses of reality television, a self-appointed cultural crusader kidnaps several very famous nobodies to make his point- but his crimes only generate more tabloid frenzy.",1,5.0
143859,tt0475290,"Hail, Caesar!",2016,106,A Hollywood fixer in the 1950s works to keep the studio's stars in line.,8,2.8125
143969,tt4176826,Er ist wieder da,2015,116,"Adolf Hitler wakes up in the 21st century. He quickly gains media attention, but while Germany finds him hilarious and charming, Hitler makes some serious observations about society.",3,2.8333333333333335
144262,tt2537390,Slow Learners,2015,96,"Jeff and Anne, two close friends and co-workers, are embarrassingly unlucky at love. They hatch a plan to transform themselves over the course of a sex-and-alcohol-fueled summer.",1,2.0
144522,tt0398563,Sky High,2003,122,"A detective hunts a killer who is removing girls hearts. When his own fiancée falls victim to the killer, the detective discovers the otherworldly intentions of the killer and is helped from beyond the grave by his fiancée.",1,2.0
144620,tt1051904,Goosebumps,2015,103,"A teenager teams up with the daughter of young adult horror author R. L. Stine after the writer's imaginary demons are set free on the town of Madison, Delaware.",2,2.0
144714,tt3862750,The Perfect Guy,2015,100,"After breaking up with her boyfriend, a professional woman gets involved with a man who seems almost too good to be true.",1,1.5
144716,tt3164256,Rock the Kasbah,2015,106,"A down-on-his-luck music manager discovers a teenage girl with an extraordinary voice while on a music tour in Afghanistan and takes her to Kabul to compete on the popular television show, Afghan Star.",1,2.0
144734,tt1817771,Freaks of Nature,2015,92,"In the town of Dillford, humans, vampires and zombies were all living in peace - until the alien apocalypse arrived. Now three teenagers - one human, one vampire, and one zombie - have to team up to figure out how to get rid of the visitors.",1,4.5
144976,tt2494362,Bone Tomahawk,2015,132,"In the dying days of the old west, an elderly sheriff and his posse set out to rescue their town's doctor from cannibalistic cave dwellers.",2,4.5
145150,tt2910904,The Dressmaker,2015,119,"A glamorous woman returns to her small town in rural Australia. With her sewing machine and haute couture style, she transforms the women and exacts sweet revenge on those who did her wrong.",1,3.0
145418,tt3203606,Trumbo,2015,124,"In 1947,",1,4.0
145491,tt0270560,Our Lips Are Sealed,2000,89,"A family is relocated by FBI after the twin sisters stop a diamond thief with ketchup. They are blabbermouths so, as last chance, they end up in in Sydney, Australia. 2 mobsters are sent there for them and the hidden diamond.",1,3.5
145724,tt0071647,Idaho Transfer,1973,86,"During a time of waning global resources, a crew of young researchers travel into the future to escape an apocalypse before the shutdown of their time transfer project. They find that some ...",1,0.5
145839,tt3322364,Concussion,2015,123,"In Pittsburgh, accomplished pathologist Dr. Bennet Omalu uncovers the truth about brain damage in football players who suffer repeated concussions in the course of normal play.",3,2.5
145951,tt0172184,Bloodsport: The Dark Kumite,1999,100,"When martial arts expert-and-cop John Keller infiltrates death row to uncover the truth behind the execution of several inmates, he joins the ranks of prisoners forced to fight in battles staged for pleasure by a sadistic Warden.",1,0.5
146244,tt0118983,Dil To Pagal Hai,1997,180,"A grand musical about three passionate and dreamy characters: Rahul, Pooja and Nisha. Will their dreams come true? Will they find their true love?",1,4.0
146656,tt3076658,Creed,2015,133,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",8,3.75
146688,tt1291570,Solace,2015,101,Psychic John Clancy (Sir Anthony Hopkins) works with the F.B.I. in order to hunt down a serial killer.,1,2.0
147410,tt3577624,A Perfect Day,2015,106,A group of aid workers work to resolve a crisis in an armed conflict zone.,1,5.0
148172,tt2304933,The 5th Wave,2016,112,"Four waves of increasingly deadly alien attacks have left most of Earth in ruin. Cassie is on the run, desperately trying to save her younger brother.",2,2.5
148424,tt4594834,Chi-Raq,2015,127,"A modern day adaptation of the ancient Greek play Lysistrata by Aristophanes, set against the backdrop of gang violence in Chicago, Illinois.",2,3.75
148482,tt3859076,Truth,2015,125,"Newsroom drama detailing the 2004 CBS 60 Minutes report investigating then-President George W. Bush's military service, and the subsequent firestorm of criticism that cost anchor Dan Rather and producer Mary Mapes their careers.",1,3.0
148592,tt3291148,Just Jim,2015,84,A Welsh teenager will become the cool kid of the town if a deal is made with his new American neighbour.,1,3.0
148632,tt4270878,Applesauce,2015,91,"Two married couples become increasingly agitated with each other as they find out things about each other's past, while one of them is receiving disturbing packages from an unknown source.",1,4.5
148652,tt2479478,The Ridiculous 6,2015,119,"An outlaw who was raised by Native Americans discovers that he has five half-brothers; together the men go on a mission to find their wayward, deadbeat dad.",2,3.25
148709,tt2322517,Mojave,2015,93,"A suicidal artist goes into the desert, where he finds his doppelgänger, a homicidal drifter.",1,2.0
148888,tt1608290,Zoolander 2,2016,101,"Derek and Hansel are lured into modelling again, in Rome, where they find themselves the target of a sinister conspiracy.",3,2.5
148956,tt1292566,How to Be Single,2016,110,A group of young adults navigate love and relationships in New York City.,4,3.125
149011,tt2386404,He Never Died,2015,99,"Jack, a social outcast, is thrust out of his comfort zone when the outside world bangs on his door and he can't contain his violent past.",1,3.5
149334,tt4550098,Nocturnal Animals,2016,116,"A wealthy art gallery owner is haunted by her ex-husband's novel, a violent thriller she interprets as a symbolic revenge tale.",1,3.0
149350,tt3201722,Lumberjack Man,2015,105,"As the staff of Good Friends Church Camp prepares for a spring break filled with ""Fun Under the Son"", a demon logger rises from his sap boiler to wreak his vengeance and feast on flapjacks soaked in the blood of his victims.",1,5.0
149352,tt1528854,Daddy's Home,2015,96,"Brad Whitaker is a radio host trying to get his stepchildren to love him and call him Dad. But his plans turn upside down when their biological father, Dusty Mayron, returns.",6,2.6666666666666665
149354,tt1850457,Sisters,2015,118,Two sisters decide to throw one last house party before their parents sell their family home.,7,2.5
149406,tt2267968,Kung Fu Panda 3,2016,95,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to home.",8,3.375
149566,tt1734589,Unicorn City,2012,103,"Voss entices local gamers to create a Utopian society in an attempt to impress a potential employer, but paradise is disrupted when his nemesis lays claim to the city and Voss's true love.",1,5.0
149590,tt3703908,Standoff,2016,80,"Carter (Thomas Jane), a troubled veteran, gets a chance at redemption by protecting a 12-year-old girl from an assassin (Laurence Fishburne) after she witnesses a murder. Holding a shotgun ...",1,2.5
149612,tt2112277,Swelter,2014,96,"Ten years after their casino heist, four escaped convicts trace their former partner to a desert town, where he is now a lawman with no memory of his criminal past.",1,2.0
149830,tt1374989,Pride and Prejudice and Zombies,2016,108,Five sisters in 19th century England must cope with the pressures to marry while protecting themselves from a growing population of zombies.,1,4.5
149902,tt2504640,Garm Wars: The Last Druid,2014,92,"In a world where clone soldiers from three military tribes are locked in a perpetual battle of air, land and technology, one clone is separated from the battle and finds herself on the run with a group of unlikely companions.",1,2.0
150254,tt4935372,The Devil's Candy,2015,79,"A struggling painter is possessed by satanic forces after he and his young family move into their dream home in rural Texas, in this creepy haunted-house tale.",1,2.0
150401,tt3511596,Close Range,2015,80,"A rogue soldier turned outlaw is thrust into a relentless fight with a corrupt sheriff, his obedient deputies, and a dangerous drug cartel in order to protect his sister and her young daughter.",2,3.0
